"Domain","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium rectalis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium saccharoperbutylacetonicum"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","Amycolatopsis lexingtonensis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sporogenes"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium subterminale"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","Amycolatopsis helveola"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Christensenellaceae","Gehongia","Gehongia tenuis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia eucalypti"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia mangrovi"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus rudii"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces bluensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus alvi"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces anandii"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces albus"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces alanosinicus"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","'Streptomyces viridis' (Lombardo-Pellegrino 1903) Waksman 1953"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Actinacidiphila","Actinacidiphila rubida"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Sporichthyales","Sporichthyaceae","Epidermidibacterium","Epidermidibacterium keratini"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus hyovaginalis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora","Saccharopolyspora taberi"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Loigolactobacillus","Loigolactobacillus bifermentans"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora","Saccharopolyspora maritima"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora","Saccharopolyspora karakumensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora","Saccharopolyspora flava"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora","Saccharopolyspora endophytica"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora","Saccharopolyspora aridisoli"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium tetani"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium thermarum"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium thiosulfatireducens"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter butyricigenes"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Propionibacteriales","Actinopolymorphaceae","Actinopolymorpha","Actinopolymorpha cephalotaxi"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Cellulosilyticum","Cellulosilyticum lentocellum"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Faecalicatena","Faecalicatena fissicatena"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Nakamurellales","Nakamurellaceae","Nakamurella","Nakamurella flava"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Kineothrix","Kineothrix alysoides"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micromonosporales","Micromonosporaceae","Rugosimonospora","Rugosimonospora acidiphila"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lacrimispora","Lacrimispora xylanolytica"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora yasonensis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia faecis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora sonneratiae"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora pelagivivens"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mobilitalea","Mobilitalea sibirica"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Qiania","Qiania dongpingensis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","Roseburia intestinalis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora ovatispora"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora fluminis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia schinkii"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Propionibacteriales","Nocardioidaceae","Marmoricola","Marmoricola solisilvae"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium vincentii"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides mesophilus"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Actinomycetospora","Actinomycetospora straminea"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Oxobacter","Oxobacter pfennigii"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Desulfitobacteriaceae","Desulfosporosinus","Desulfosporosinus hippei"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Propionibacteriales","Propionibacteriaceae","Tessaracoccus","Tessaracoccus terricola"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Propionibacteriales","Propionibacteriaceae","Tessaracoccus","Tessaracoccus oleiagri"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Propionibacteriales","Propionibacteriaceae","Tessaracoccus","Tessaracoccus flavescens"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Propionibacteriales","Propionibacteriaceae","Mariniluteicoccus","Mariniluteicoccus endophyticus"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerocolumna","Anaerocolumna chitinilytica"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bariatricus","Bariatricus massiliensis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerocolumna","Anaerocolumna jejuensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides glacieisoli"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes","Anaerostipes faecis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes","Anaerostipes hominis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes","Anaerostipes rhamnosivorans"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerotignum","Anaerotignum faecicola"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides cavernae"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces camponoticapitis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus hayakitensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus proteolyticus"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Jeotgalibaca","Jeotgalibaca dankookensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium virginiense"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Microbispora","Microbispora corallina"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium saskatchewanense"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Alkalibacterium","Alkalibacterium subtropicum"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Nocardiopsaceae","Spiractinospora","Spiractinospora alimapuensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium pallens"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Kineosporiales","Kineosporiaceae","Angustibacter","Angustibacter aerolatus"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Jeotgalibaca","Jeotgalibaca porci"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Shimazuella","Shimazuella alba"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium barrassiae"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus alcedinis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus camelliae"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium aquiterrae"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Lawsonellaceae","Lawsonella","Lawsonella clevelandensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Gordoniaceae","Gordonia","Gordonia phthalatica"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus eurekensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Thermoactinomyces","Thermoactinomyces khenchelensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Kroppenstedtia","Kroppenstedtia eburnea"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Gordoniaceae","Gordonia","Gordonia hydrophobica"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus muscae"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Treboniaceae","Trebonia","Trebonia kvetii"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Thermomonosporaceae","Actinomadura","Actinomadura sporangiiformans"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Thermomonosporaceae","Actinomadura","Actinomadura rudentiformis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Thermomonosporaceae","Actinomadura","Actinomadura physcomitrii"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Thermomonosporaceae","Actinomadura","Actinomadura nitritigenes"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus massiliensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus microti"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycolicibacter","Mycolicibacter longobardus"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Sphaerimonospora","Sphaerimonospora thailandensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Thermomonosporaceae","Actinomadura","Actinomadura keratinilytica"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Thermomonosporaceae","Actinomadura","Actinomadura bangladeshensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Thermomonosporaceae","Actinoallomurus","Actinoallomurus yoronensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Thermomonosporaceae","Actinoallomurus","Actinoallomurus radicium"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Thermomonosporaceae","Actinoallomurus","Actinoallomurus coprocola"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Thermomonosporaceae","Actinoallomurus","Actinoallomurus amamiensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Thermomonosporaceae","Actinoallomurus","Actinoallomurus acanthiterrae"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Bogoriellaceae","Georgenia","Georgenia deserti"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus malodoratus"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium tapiri"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces lopnurensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces qinglanensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces pseudogriseolus"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces prasinosporus"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces parmotrematis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus kefiranofaciens"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces oryzae"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces nigra"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces lannensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Dietziaceae","Dietzia","Dietzia natronolimnaea"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Levilactobacillus","Levilactobacillus cerevisiae"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriales_Incertae_sedis","Tomitella","Tomitella fengzijianii"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces indonesiensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces hirsutus"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces harenosi"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces gobiensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces glycovorans"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces rubrisoli"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus corticis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Companilactobacillus","Companilactobacillus hulinensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Nocardiopsaceae","Nocardiopsis","Nocardiopsis nanhaiensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Gordoniaceae","Gordonia","Gordonia effusa"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saigonensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus timonensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus viikkiensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Gordoniaceae","Gordonia","Gordonia caeni"
